Office_Level_ID,Office_Level_Name,Office_Name,Office_ID,Parent_Office_Id,Parent_Office_Name,Office_District_Id,Office_District_Name,Parent_district_Id,Parent_District_Name,Office_Address,Office_Short_Name,DT_updated,DT_created/date,DT_created/timezone_type,DT_created/timezone,Org_Office_Type,Office_Type_Id,DT_updated/date,DT_updated/timezone_type,DT_updated/timezone
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Nainwa",3019516,3006151,Public Health Engineering,50009,Bundi,50016,Jaipur,,"AEN,PHED,Sub Divi. Nainwa",,2018-02-06 14:36:03.000000,3,Asia/Kolkata,Sub Division,582,2020-08-21 11:17:57.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Laxmangarh (Alwar)",3019597,3058640,Public Health Engineering,50002,Alwar,50016,Jaipur,,"AEN,PHED,Sub Divi. Laxmangarh (Alwar)",,2018-02-07 14:43:39.000000,3,Asia/Kolkata,Sub Division,582,2024-09-02 10:57:43.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City- II Lal Sagar, Jodhpur",3019720,3006230,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"AEN, PHED, Sub Divi. City- II Lal Sagar, Jodhpur",,2018-02-09 11:07:42.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 10:29:17.000000,3,Asia/Kolkata
9,Region,"Office of Additional Chief Engineer, Public Health Engineering Department, NCR Region, Alwar",3005930,3005597,Public Health Engineering,50002,Alwar,50016,Jaipur,,"ACE NCR(Hq),PHED, Alwar",,2017-06-15 17:24:25.000000,3,Asia/Kolkata,Region Office,452,2020-12-02 12:42:12.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Bidasar",3019574,3006025,Public Health Engineering,50011,Churu,50016,Jaipur,,"AEN,PHED,Sub Divi. Bidasar",,2018-02-07 11:47:19.000000,3,Asia/Kolkata,Sub Division,582,2020-08-21 11:42:33.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division Uniyara",3006304,3006194,Public Health Engineering,50032,Tonk,50016,Jaipur,,"EEPDn., PHED, Uniyara",,2017-06-27 12:32:49.000000,3,Asia/Kolkata,Division,584,2020-12-18 14:53:24.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Baneda",3019451,3006008,Public Health Engineering,50007,Bhilwara,50016,Jaipur,,"AEN,PHED,Sub Divi. Baneda",,2018-02-05 12:44:55.000000,3,Asia/Kolkata,Sub Division,582,2020-08-21 10:40:59.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Churu",3006023,3005956,Public Health Engineering,50011,Churu,50016,Jaipur,,"EEDn., PHED, Churu",,2017-06-19 17:23:21.000000,3,Asia/Kolkata,Division,584,2021-02-05 15:13:01.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Pal Road Jodhpur(Jodhpur)",3034368,3006231,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"AEN, PHED, Sub Divi., Pal Road, Jodhpur(Jodhpur)",,2020-05-18 18:12:40.000000,3,Asia/Kolkata,Sub Division,582,2024-08-12 12:26:48.000000,3,Asia/Kolkata
6,District,"Office of Executive Engineer, Public Health Engineering Department, Project Division-I (South) Jaipur",3006097,3005970,Public Health Engineering,50016,Jaipur,50016,Jaipur,,EEPDn.-I PHED (South) Jaipur,,2017-06-20 16:11:46.000000,3,Asia/Kolkata,Division,584,2020-08-19 17:09:16.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division District, Dungarpur",3019529,3006108,Public Health Engineering,50014,Dungarpur,50016,Jaipur,,"AEN, PHED, Sub Divi. Distt., Dungarpur",,2018-02-06 15:15:51.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 11:29:53.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Falna",3019755,3006274,Public Health Engineering,50025,Pali,50016,Jaipur,,"AEN, PHED, Sub Divi. Falna",,2018-02-09 13:03:10.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 12:37:03.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Drilling, Rajsamand",3028011,3006309,Public Health Engineering,50027,Rajsamand,50016,Jaipur,,"AEN, PHED, Sub Divi. Drilling, Rajsamand",,2018-09-05 17:25:04.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 10:54:44.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, City Division-I, Nalgodam (Ajmer)",3005973,3005942,Public Health Engineering,50001,Ajmer,50016,Jaipur,,"EECDn-I, PHED, Nalgodam (Ajmer)",,2017-06-16 16:56:39.000000,3,Asia/Kolkata,Division,584,2020-10-07 14:23:05.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City-IX (Nakamdar), Ajmer",3006874,3005974,Public Health Engineering,50001,Ajmer,50016,Jaipur,,"AEN, PHED, Sub Divi. Nakamdar, Ajmer",,2017-07-17 12:46:16.000000,3,Asia/Kolkata,Sub Division,582,2020-09-24 17:34:43.000000,3,Asia/Kolkata
1,State,"Office of Additional Chief Engineer & Secretary RWSSMB, Jaipur",3006135,3005601,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"ACE & Secy RWSSMB, Jaipur",,2017-06-21 11:46:46.000000,3,Asia/Kolkata,Additional Chief Engineer,592,2021-02-05 14:39:19.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Kapasan",3019501,3006159,Public Health Engineering,50010,Chittorgarh,50016,Jaipur,,"AEN,PHED,Sub Divi. Kapasan",,2018-02-05 16:37:57.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 12:42:31.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division-I, Bhilwara",3006002,3005951,Public Health Engineering,50007,Bhilwara,50016,Jaipur,,"EEPDn.-I, PHED, Bhilwara",,2017-06-19 12:50:43.000000,3,Asia/Kolkata,Division,584,2020-10-07 15:40:36.000000,3,Asia/Kolkata
6,District,"Office of Executive Engineer, Public Health Engineering Department, Drilling Division Alwar",3006111,3005938,Public Health Engineering,50002,Alwar,50016,Jaipur,,"EEDDn., PHED, Alwar",,2017-06-21 10:39:46.000000,3,Asia/Kolkata,Division,584,2022-03-24 12:08:10.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, RGLC Division-II, Jodhpur",3006245,3006103,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"EERGLCDn.-II, Jodhpur",,2017-06-22 13:28:37.000000,3,Asia/Kolkata,Division,584,2021-02-05 14:32:34.000000,3,Asia/Kolkata
3,Block,"JEn. - Hq., Amarsar",3013879,3013246,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"JEn., Amarsar",,2017-11-15 15:05:08.000000,3,Asia/Kolkata,JEn Chowki,604,2024-07-29 11:43:03.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Circle kekri",3065292,3005929,Public Health Engineering,50043,Kekri,50016,Jaipur,,"SEC, PHED, Circle kekri ",,2024-09-27 11:27:16.000000,3,Asia/Kolkata,Circle Office,386,,,
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division Bhawani Mandi",3006197,3006086,Public Health Engineering,50019,Jhalawar,50016,Jaipur,,"EEPDn., PHED Bhawani Mandi",,2017-06-21 16:23:05.000000,3,Asia/Kolkata,Division,584,2021-03-03 14:15:12.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Amet",3006280,3006185,Public Health Engineering,50027,Rajsamand,50016,Jaipur,,"EEDn., PHED Amet",,2017-06-27 10:52:55.000000,3,Asia/Kolkata,Division,584,2020-10-07 14:42:24.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, District Rural Division-I, Bikaner",3006017,3005954,Public Health Engineering,50008,Bikaner,50016,Jaipur,,"EEDRDn.-I, PHED, Bikaner",,2017-06-19 15:16:57.000000,3,Asia/Kolkata,Division,584,2020-10-07 14:40:08.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division-I, Chohtan",3019416,3006141,Public Health Engineering,50005,Barmer,50016,Jaipur,,"AEN, PHED, Sub Divi.-I, Chohtan",,2018-02-02 12:31:52.000000,3,Asia/Kolkata,Sub Division,582,2020-08-20 15:50:32.000000,3,Asia/Kolkata
7,Division,"Office of Junior Chemist Laboratory PHED, Pratapgarh",3020327,3020301,Public Health Engineering,50026,Pratapgarh,50016,Jaipur,,"PHED Laboratory, Pratapgarh",,2018-02-20 15:34:04.000000,3,Asia/Kolkata,Laboratory,468,2021-02-05 13:25:34.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Begun",3019499,3006159,Public Health Engineering,50010,Chittorgarh,50016,Jaipur,,"AEN,PHED,Sub Divi. Begun",,2018-02-05 16:37:00.000000,3,Asia/Kolkata,Sub Division,582,2020-09-24 16:58:53.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Bansur",3019600,3064897,Public Health Engineering,50002,Alwar,50016,Jaipur,,"AEN,PHED,Sub Divi. Bansur",,2018-02-07 14:45:27.000000,3,Asia/Kolkata,Sub Division,582,2024-09-02 11:46:27.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City, Jalore",3019638,3006208,Public Health Engineering,50018,Jalore,50016,Jaipur,,"AEN, PHED, Sub Divi. City, Jalore",,2018-02-08 11:35:31.000000,3,Asia/Kolkata,Sub Division,582,2020-09-24 17:16:53.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Marwar Junction",3019753,3006269,Public Health Engineering,50025,Pali,50016,Jaipur,,"AEN, PHED, Sub Divi. Marwar JN.",,2018-02-09 12:59:00.000000,3,Asia/Kolkata,Sub Division,582,2020-08-24 12:43:17.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Project Circle Tonk",3006194,3005939,Public Health Engineering,50032,Tonk,50016,Jaipur,,"SE,PHED, Proj. Circle, Tonk",,2017-06-21 15:30:20.000000,3,Asia/Kolkata,Circle Office,386,2023-02-17 15:39:35.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Sangariya",3019612,3006052,Public Health Engineering,50015,Hanumangarh,50016,Jaipur,,"AEN,PHED,Sub Divi. Sangariya",,2018-02-07 15:12:42.000000,3,Asia/Kolkata,Sub Division,582,2020-09-30 12:04:58.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division Chohtan",3005993,3005947,Public Health Engineering,50005,Barmer,50016,Jaipur,,"EEPDn., PHED, Chohtan",,2017-06-19 12:02:10.000000,3,Asia/Kolkata,Division,584,2020-08-18 13:15:56.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, City Division Sri Ganganagar",3006047,3005960,Public Health Engineering,50031,Sri Ganganagar,50016,Jaipur,,"EECD, PHED, Sri Ganganagar",,2017-06-19 17:48:12.000000,3,Asia/Kolkata,Division,584,2021-03-10 10:20:43.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Circle Sirohi",3006192,3006102,Public Health Engineering,50030,Sirohi,50016,Jaipur,,"SEO, PHED, Sirohi",,2017-06-21 15:22:44.000000,3,Asia/Kolkata,Circle Office,386,2020-08-17 17:10:15.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division-I Sikar",3006290,3006100,Public Health Engineering,50029,Sikar,50016,Jaipur,,"EEPDn.-I, PHED Sikar",,2017-06-27 11:14:04.000000,3,Asia/Kolkata,Division,584,2020-10-07 15:34:06.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Shahpura (Jaipur)",3013246,3006092,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"AEN, PHED, Sub Divi. Shahpura (Jaipur)",,2017-11-09 12:55:05.000000,3,Asia/Kolkata,Sub Division,582,2024-10-18 13:34:48.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Alwar",3005982,3005944,Public Health Engineering,50002,Alwar,50016,Jaipur,,"EEDn., PHED, Alwar",,2017-06-19 11:15:02.000000,3,Asia/Kolkata,Division,584,2021-02-08 11:00:08.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division-II, Bhilwara",3006003,3005952,Public Health Engineering,50007,Bhilwara,50016,Jaipur,,"EEPDn.-II, PHED, Bhilwara",,2017-06-19 12:52:18.000000,3,Asia/Kolkata,Division,584,2020-09-24 16:46:05.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City- I Lal Sagar, Jodhpur",3019719,3006230,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"AEN, PHED, Sub Divi. City- I Lal Sagar, Jodhpur",,2018-02-09 11:05:52.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 10:27:52.000000,3,Asia/Kolkata
7,Division,"Office of Superintending Chemist Laboratory PHED, Udaipur",3020333,3020301,Public Health Engineering,50033,Udaipur,50016,Jaipur,,"PHED Regional Laboratory, Udaipur",,2018-02-20 15:36:42.000000,3,Asia/Kolkata,Laboratory,468,2021-02-05 13:42:03.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division-II Udaipur",3006311,3006113,Public Health Engineering,50033,Udaipur,50016,Jaipur,,"EEPDn.-II, PHED Udaipur",,2017-06-27 13:38:53.000000,3,Asia/Kolkata,Division,584,2020-09-24 16:48:31.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division District-II, Banswara",3019401,3006115,Public Health Engineering,50003,Banswara,50016,Jaipur,,"AEN, PHED, Sub Divi. Distt.-II, Banswara",,2018-02-02 11:55:33.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 10:35:06.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Sindhari",3019422,3006143,Public Health Engineering,50005,Barmer,50016,Jaipur,,"AEN, PHED, Sub Divi. Sindhari",,2018-02-02 12:49:45.000000,3,Asia/Kolkata,Sub Division,582,2020-08-20 16:00:39.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Narayanpur",3051530,3064897,Public Health Engineering,50002,Alwar,50016,Jaipur,,"AEN,PHED,Sub Divi. Narayanpur",,2022-06-03 12:25:18.000000,3,Asia/Kolkata,Sub Division,582,2024-09-02 11:47:21.000000,3,Asia/Kolkata
6,District,"Office of Executive Engineer, Public Health Engineering Department, Division Bhiwadi (NCR)",3005986,3005945,Public Health Engineering,50002,Alwar,50016,Jaipur,,"EEDn., PHED, Bhiwadi(NCR)",,2017-06-19 11:28:29.000000,3,Asia/Kolkata,Division,584,2022-03-30 10:20:31.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Circle Kota",3006110,3006076,Public Health Engineering,50023,Kota,50016,Jaipur,,"SEO, PHED, Kota",,2017-06-20 18:18:33.000000,3,Asia/Kolkata,Circle Office,386,2020-08-17 16:39:48.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department,  Division Nadbai",3063034,3005948,Public Health Engineering,50006,Bharatpur,50016,Jaipur,,"XEN, PHED, Divi. Nadbai",,2024-05-28 13:42:55.000000,3,Asia/Kolkata,Division,584,,,
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City-X (Puskar), Ajmer",3006879,3005974,Public Health Engineering,50001,Ajmer,50016,Jaipur,,"AEN, PHED, Sub Divi. Puskar, Ajmer",,2017-07-17 13:45:46.000000,3,Asia/Kolkata,Sub Division,582,2020-09-24 17:43:38.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Hanumangarh",3006052,3005961,Public Health Engineering,50015,Hanumangarh,50016,Jaipur,,"EEDn., PHED, Hanumangarh",,2017-06-19 18:02:51.000000,3,Asia/Kolkata,Division,584,2021-02-08 10:57:05.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Project Circle City Jaipur",3005970,3005941,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"SEPCC, PHED, Jaipur",,2017-06-16 15:18:37.000000,3,Asia/Kolkata,Circle Office,386,2020-08-17 17:23:41.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Gudamalani",3019426,3006144,Public Health Engineering,50005,Barmer,50016,Jaipur,,"AEN,PHED,Sub Divi. Gudamalani",,2018-02-02 12:56:42.000000,3,Asia/Kolkata,Sub Division,582,2020-08-20 15:33:18.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division PMC (O&M), Taranagar",3019586,3006033,Public Health Engineering,50011,Churu,50016,Jaipur,,"AEN, PHED, Sub Divi. PMC (O&M), Taranagar",,2018-02-07 12:00:44.000000,3,Asia/Kolkata,Sub Division,582,2021-02-05 15:06:24.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Drilling-I, Kota",3027987,3006096,Public Health Engineering,50023,Kota,50016,Jaipur,,"AEN, PHED, Sub Divi. Drilling-I, Kota",,2018-09-05 12:03:21.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 10:58:15.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Sarwar",3034361,3005980,Public Health Engineering,50043,Kekri,50016,Jaipur,,"AEN,PHED,Sub Divi. Sarwar",,2020-05-18 15:24:24.000000,3,Asia/Kolkata,Sub Division,582,2024-06-21 10:36:20.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Circle Ajmer",3005942,3005929,Public Health Engineering,50001,Ajmer,50016,Jaipur,,"SEO,PHED, Ajmer",,2017-06-16 11:25:10.000000,3,Asia/Kolkata,Circle Office,386,2020-08-17 13:26:46.000000,3,Asia/Kolkata
6,District,"Office of Executive Engineer, Public Health Engineering Department, Project Division-II (North) Jaipur",3006091,3005970,Public Health Engineering,50016,Jaipur,50016,Jaipur,,EEPDn.-II PHED  (North) Jaipur,,2017-06-20 15:58:32.000000,3,Asia/Kolkata,Division,584,2020-08-19 17:11:38.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City-VIII (Adarsh Nagar), Ajmer",3006877,3005974,Public Health Engineering,50001,Ajmer,50016,Jaipur,,"AEN, PHED, Sub Divi. City-VIII Adarsh Nagar, Ajmer",,2017-07-17 12:51:41.000000,3,Asia/Kolkata,Sub Division,582,2020-09-24 17:42:56.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division Balotra",3005992,3005963,Public Health Engineering,50005,Barmer,50016,Jaipur,,"EEPDn., PHED, Balotra",,2017-06-19 11:59:35.000000,3,Asia/Kolkata,Division,584,2020-08-18 13:17:42.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Circle Shahpura",3065289,3005929,Public Health Engineering,50050,Shahpura,50016,Jaipur,,"SEC, PHED, Circle Shahpura",,2024-09-27 11:20:17.000000,3,Asia/Kolkata,Circle Office,386,,,
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Anta",3007482,3006120,Public Health Engineering,50004,Baran,50016,Jaipur,,"AEN,PHED,Sub Divi. Anta",,2017-07-28 12:39:29.000000,3,Asia/Kolkata,Sub Division,582,2020-08-20 14:55:26.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Doli",3019742,3006234,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"AEN, PHED, Sub Divi. Doli",,2018-02-09 11:49:15.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 10:41:13.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Bandikui",3019520,3006037,Public Health Engineering,50012,Dausa,50016,Jaipur,,"AEN,PHED,Sub Divi. Bandikui",,2018-02-06 14:46:44.000000,3,Asia/Kolkata,Sub Division,582,2020-08-21 12:17:00.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Revenue, Ratangarh",3019571,3006024,Public Health Engineering,50011,Churu,50016,Jaipur,,"AEN, PHED, Sub Divi. Rev., Ratangarh",,2018-02-07 11:43:39.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 12:36:02.000000,3,Asia/Kolkata
